rp_id,x,y,floor,ap0,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8
69,-3.61654,-3.58647,1.5,-33.93977617604229,-50.1495462770927,-38.90593949429809,-110.0,-38.63036428714481,-44.199711520722545,-110,-36.241263910461896,-49.60603094520096
206,5.38346,4.41353,1.5,-43.304370567015496,-30.78289753457322,-61.29989667297351,-110.0,-53.85796100196233,-33.868804638744564,-110,-32.0650404439707,-40.19376993493188
171,2.38346,2.41353,1.5,-42.5995489534818,-62.45484678139584,-41.92035767705263,-110.0,-44.46807205025893,-37.456299108910365,-110,-27.384485803164615,-41.77031447112258
148,-4.61654,1.41353,1.5,-35.28728352204715,-32.45976463719401,-48.93537443559214,-110.0,-59.10306613591225,-37.90393278497652,-110,-38.58402607713011,-46.37756934265268
219,2.38346,5.41353,1.5,-40.893419436518535,-36.49639802369224,-59.15940654972529,-110.0,-45.078850159632665,-36.48398990636576,-110,-38.98116019085115,-35.82817314305206
240,7.38346,6.41353,1.5,-49.36242683174352,-36.90448182941299,-49.14529709569619,-110.0,-58.85886139654328,-38.14697495171051,-110,-33.579436842631544,-42.70089460208524
235,2.38346,6.41353,1.5,-35.76697177801137,-26.757631389942716,-43.56731249288915,-110.0,-48.22343836090567,-54.65100259273101,-110,-38.87394024042987,-51.187267652561864
134,-2.61654,0.413534,1.5,-37.29986046286099,-38.92717826293665,-44.855120337369605,-110.0,-46.17432260882194,-36.26215415050977,-110,-23.07611716395649,-52.034355310816224
25,0.383459,-6.58647,1.5,-54.827637842513234,-51.59354081479529,-39.4420444362576,-98.29036588684008,-31.96504377984129,-37.69176949631616,-110,-36.02109019764102,-33.990580319007556
44,3.38346,-5.58647,1.5,-40.64904872454767,-53.20255567244821,-37.61385070087387,-99.48412710488188,-41.72645959837518,-39.50481119897428,-110,-39.239909752573325,-31.87009030471649
77,4.38346,-3.58647,1.5,-41.69594865176147,-56.90361251333756,-35.472829748453044,-110.0,-37.15194627363472,-43.54286312329073,-110,-41.95737579287598,-31.56024317362081
104,-0.616541,-1.58647,1.5,-38.4972035731612,-33.14258904721974,-29.708701398125346,-110.0,-44.46607435395934,-48.16205260825022,-110,-33.44216051078887,-44.74587135486193
222,5.38346,5.41353,1.5,-41.151418839941904,-46.40162854197581,-54.63254502183569,-110.0,-43.005796136546195,-34.422663211582034,-110,-39.90693385849909,-29.132391981061147
197,-3.61654,4.41353,1.5,-34.22170962029229,-33.23965395246221,-47.790354292202295,-110.0,-41.93973683942422,-57.19005406965035,-110,-37.69010915800657,-50.9219662357679
72,-0.616541,-3.58647,1.5,-40.17485426933649,-38.001742053118214,-47.58545953202336,-110.0,-53.313764206624725,-43.14568273020585,-110,-36.861558380060984,-41.225948157139406
26,1.38346,-6.58647,1.5,-42.44014706515622,-50.20425871502098,-37.96685396756408,-93.2558510548821,-25.161761983363785,-29.7110622721406,-110,-50.03605999921583,-30.342569592800174
155,2.38346,1.41353,1.5,-38.30283188279347,-51.93539456304404,-45.89091678927287,-110.0,-40.3865466292212,-35.200936265373976,-110,-35.59756891985908,-44.65648007284143
88,-0.616541,-2.58647,1.5,-46.46341645262917,-41.66172661960704,-31.080031604887033,-110.0,-70.30875620362923,-41.27868467470083,-110,-28.07385985714519,-42.81871392773105
152,-0.616541,1.41353,1.5,-38.27999860807737,-39.28147913929716,-31.66616960102329,-110.0,-33.76204140002007,-46.92787007497513,-110,-29.00693710188651,-42.9098168836243
56,-0.616541,-4.58647,1.5,-48.009737713974744,-39.71990310587266,-31.066579701434527,-110.0,-45.29554738741361,-43.28080953539705,-110,-39.62435749420936,-42.05394833538212
191,6.38346,3.41353,1.5,-57.25104216063091,-60.02323117257744,-54.38190552613596,-110.0,-57.8134948764214,-38.84634324928356,-110,-33.39028906981073,-50.70402962242124
160,7.38346,1.41353,1.5,-50.55769832403446,-49.50691475408824,-52.77596097341499,-110.0,-43.87695445538974,-26.87536293868004,-110,-48.9180357704451,-50.00023031556002
172,3.38346,2.41353,1.5,-43.884793284049344,-33.09900073481409,-49.78603310488799,-110.0,-38.7237635124996,-27.894004754482953,-110,-34.851262144207034,-35.79939064659502
22,-2.61654,-6.58647,1.5,-29.36323198155769,-42.14272245804326,-31.697496643986256,-73.67135082894056,-42.3064873583691,-38.86674383841139,-110,-39.330362003479614,-42.04170817710584
194,-6.61654,4.41353,1.5,-32.84044265002663,-40.357952137411615,-31.49808596360252,-110.0,-51.33203036672783,-53.87105397216028,-110,-36.4769968204178,-40.69081356732451
171,2.38346,2.41353,1.5,-39.619065033793255,-57.22899073958242,-37.216326627440246,-110.0,-49.51172095070106,-33.86306044847245,-110,-24.26939696634889,-45.065276923247325
133,-3.61654,0.413534,1.5,-35.31178157483237,-37.81116396935604,-45.49765452500744,-110.0,-49.57096456441045,-41.02053465368573,-110,-29.1125214868131,-43.171998181295656
94,5.38346,-2.58647,1.5,-47.449522141132945,-54.35163047968921,-45.380207128381926,-110.0,-44.19381769747302,-40.17347138920259,-110,-38.06290483327787,-33.49215049294981
95,6.38346,-2.58647,1.5,-43.70662293929157,-50.48759810591307,-43.05981856882044,-110.0,-34.713646032791225,-50.53710766768229,-110,-34.652512913874546,-41.16263048796449
63,6.38346,-4.58647,1.5,-45.042255555944536,-47.239025046983386,-48.45430473301197,-99.6826922393204,-31.14596936556191,-30.598093633961728,-110,-29.53254183884785,-30.011213069178233
56,-0.616541,-4.58647,1.5,-45.10221750976322,-46.607908800853075,-29.778269556771733,-110.0,-52.483323020074685,-52.12903756140869,-110,-35.27259167207566,-42.79413145122905
127,6.38346,-0.586466,1.5,-42.40110164898602,-36.49048414445333,-43.26294223982696,-110.0,-41.481784256397546,-29.066231373143328,-110,-35.812577446528486,-38.50035163371763
179,-5.61654,3.41353,1.5,-32.969354471455404,-49.52190924642633,-42.93352609761488,-110.0,-36.56393265801349,-42.46503759475009,-110,-37.99438490142744,-52.82886657204679
8,-0.616541,-7.58647,1.5,-32.61124527940386,-34.74088631676951,-55.57695914180974,-110.0,-49.64418771049169,-42.75176750913914,-110,-50.230522513531454,-46.750168797755734
232,-0.616541,6.41353,1.5,-32.33073416873265,-18.9137270063189,-37.83140479944734,-110.0,-50.30899876008684,-50.302417017530026,-110,-81.97098696628163,-51.55619137676495
233,0.383459,6.41353,1.5,-40.52435431703861,-19.229612360475866,-38.658506157523114,-110.0,-40.83100401323666,-47.22475343200778,-110,-41.04890670385266,-46.52325130896023
198,-2.61654,4.41353,1.5,-40.00629623754434,-38.613037186515186,-43.42975924295731,-110.0,-46.7671300249613,-40.66354415615052,-110,-37.29252976029696,-43.98191761840903
33,-7.61654,-5.58647,1.5,-65.72476937451395,-45.05228844855149,-31.21355337889367,-110.0,-31.618915562235458,-50.98844033337389,-110,-39.8563321778041,-44.95980495137296
90,1.38346,-2.58647,1.5,-56.06252064185837,-44.94449051038036,-39.22305288694,-110.0,-34.147185502388794,-34.40899727193638,-110,-35.8666795986513,-42.040375697220725
54,-2.61654,-4.58647,1.5,-45.24471083266748,-36.00613731019812,-36.003335998310234,-110.0,-36.67118484669032,-50.78965773420129,-110,-42.68779863405202,-49.353735912377715
234,1.38346,6.41353,1.5,-28.184665721428672,-24.641824513538783,-52.17156217711596,-110.0,-39.60035724523169,-42.626597434958114,-110,-25.269166397898168,-39.32131970615627
124,3.38346,-0.586466,1.5,-46.305435724512925,-53.54916615941846,-53.47382059719677,-110.0,-36.20773808576854,-37.99474507386633,-110,-27.936980660987096,-40.95308352728955
203,2.38346,4.41353,1.5,-38.21841471068217,-41.44403564727259,-57.53782558545363,-110.0,-41.347840031173064,-41.355225353766265,-110,-49.31985654587045,-36.81602350527451
173,4.38346,2.41353,1.5,-47.296512898726974,-45.05949270682973,-41.07566055880121,-110.0,-34.54898338015186,-32.492837411273904,-110,-31.71903329045495,-42.60465293469916
17,-7.61654,-6.58647,1.5,-38.92276974270936,-46.35526079182596,-33.248398762034036,-96.59655960729016,-47.557184961874405,-49.60353075765186,-110,-53.71740793888298,-46.92599429319081
102,-2.61654,-1.58647,1.5,-40.83325252586164,-35.996243945801986,-34.438763893248606,-110.0,-37.625346722106215,-41.72244192438903,-110,-30.41433201356334,-41.14376025001327
125,4.38346,-0.586466,1.5,-37.21123003285938,-55.96660254918088,-49.55275561446216,-110.0,-33.91212289816485,-30.670569633124916,-110,-44.55999798088598,-40.12119627543276
195,-5.61654,4.41353,1.5,-21.214901708904367,-33.1403679109901,-41.21704485914555,-110.0,-41.04846404350431,-43.22303974615597,-110,-36.709454480047825,-47.61984072507519
32,7.38346,-6.58647,1.5,-45.33605803315033,-56.99224086012648,-40.14408405015255,-73.7844479619994,-40.17026861807663,-33.31192709625439,-110,-34.523382784343994,-25.245038267175858
109,4.38346,-1.58647,1.5,-53.5523028306763,-47.7970183519818,-36.19092253364404,-110.0,-40.20853733693803,-36.10583886591439,-110,-30.441043752645005,-35.443047063946416
229,-3.61654,6.41353,1.5,-63.18484052650387,-27.244431575608896,-51.75350916184619,-110.0,-53.75234878415134,-52.06766787416611,-110,-50.86036021877673,-44.52772793713907
136,-0.616541,0.413534,1.5,-35.5020364949449,-33.755766750252086,-28.720684283623346,-110.0,-59.23718241021126,-40.164617809325875,-110,-34.040182704378346,-50.38774258013067
108,3.38346,-1.58647,1.5,-46.21032373624734,-60.0943206877817,-40.79649232612736,-110.0,-38.84086857993387,-44.929556823551025,-110,-54.41799942485353,-42.52890442076039
80,7.38346,-3.58647,1.5,-45.663310290358574,-46.89752697460201,-53.20561436101021,-110.0,-41.120231037698616,-36.408309389795065,-110,-34.519901694972376,-50.27014605822393
199,-1.61654,4.41353,1.5,-49.562552901062304,-41.809222929872256,-38.71715281474974,-110.0,-55.130226337422826,-46.3285361655168,-110,-30.601951039022342,-42.62883375160888
38,-2.61654,-5.58647,1.5,-42.59059009385578,-41.08060848047208,-27.618892214214032,-110.0,-31.009735660686825,-46.328261293997166,-110,-37.38508680509197,-36.93176488984756
26,1.38346,-6.58647,1.5,-38.383932849116704,-52.74378465323752,-40.258317078058965,-95.3517793139453,-24.09645595085045,-31.6528484026119,-110,-45.227880142545594,-31.419613388178767
193,-7.61654,4.41353,1.5,-32.360342830125255,-45.40485607477158,-36.49041403255371,-110.0,-40.428049271111725,-63.414771691956695,-110,-37.589505330018525,-49.62122047505151
2,-6.61654,-7.58647,1.5,-32.42154705410447,-49.698580773300264,-43.32795902576244,-110.0,-34.17223389019757,-45.837720499685815,-110,-46.18669016644367,-40.19748703169212
138,1.38346,0.413534,1.5,-40.29767850683432,-53.990600163456946,-42.30479841003239,-110.0,-31.80063224998743,-58.60818420634478,-110,-31.6223078782408,-36.30957859282152
58,1.38346,-4.58647,1.5,-44.14087376566027,-52.14799678235397,-43.31566621465196,-110.0,-30.8216460920789,-33.85499590801922,-110,-44.34113835194098,-38.52374984093372
38,-2.61654,-5.58647,1.5,-36.338603060475464,-33.760468201650255,-28.252152293704867,-110.0,-33.68293899250599,-39.97289059012385,-110,-44.9949314238485,-43.269530003994674
121,0.383459,-0.586466,1.5,-39.41663385819132,-44.86974871098363,-51.10076863558868,-110.0,-37.66397784922625,-27.58294236168338,-110,-34.31111972582994,-35.82009712364316
187,2.38346,3.41353,1.5,-54.67157196390905,-42.14518292539795,-56.87533131044491,-110.0,-47.29033264006827,-37.66299751266959,-110,-27.377623512834056,-42.60454738518127
86,-2.61654,-2.58647,1.5,-51.25549221474042,-47.24836650889275,-33.893414445341776,-110.0,-42.70201534729059,-38.08095241246125,-110,-41.19454507201648,-40.659282124165635
103,-1.61654,-1.58647,1.5,-29.519843083003092,-39.124760661827054,-36.84077257486383,-110.0,-42.971658249323355,-42.07133763211533,-110,-41.587294577779936,-64.4335035678759
40,-0.616541,-5.58647,1.5,-54.591583086568875,-47.7412071766217,-28.73280419502374,-110.0,-40.02501163574101,-46.20744286489815,-110,-49.39891049756982,-41.29968803109557
157,4.38346,1.41353,1.5,-40.89445168719765,-36.24352740954556,-49.90997780409455,-110.0,-45.63834877372915,-41.444640989964434,-110,-27.536217556532502,-40.40582333650759
12,3.38346,-7.58647,1.5,-42.558405054493136,-50.778038182718994,-36.15877343610903,-84.26304915888217,-37.4362684785489,-43.54858392192541,-110,-44.27548684788391,-41.7772863987242
43,2.38346,-5.58647,1.5,-56.0356139573269,-52.29783860502646,-46.6021429530094,-94.6837914819363,-24.29580160719112,-40.579760435949346,-110,-33.22220138527816,-36.13399370875556
111,6.38346,-1.58647,1.5,-44.35481043731512,-63.61012228264158,-44.39499503236437,-110.0,-36.23986201470373,-42.28874536041013,-110,-38.26350962618845,-33.570182667696066
21,-3.61654,-6.58647,1.5,-33.70377978818796,-39.15154603227888,-35.70846296530114,-79.20559900342585,-27.24767678801392,-49.00356808307493,-110,-38.168637435132595,-37.42276360824572
9,0.383459,-7.58647,1.5,-57.457261617783665,-47.11859287569206,-30.9139912967088,-110.0,-29.1571920662341,-34.78933493703336,-110,-48.09913694539958,-28.97184094223786
28,3.38346,-6.58647,1.5,-39.56921054184378,-40.96797374151453,-32.72500743939007,-75.92171892062203,-31.391634707087785,-33.585439300513656,-110,-31.40829616641283,-39.591694343905495
194,-6.61654,4.41353,1.5,-29.56019784195903,-38.443070040799846,-32.05244137284976,-110.0,-54.356413204385866,-53.77852702733392,-110,-40.07477909111462,-41.05124639423122
162,-6.61654,2.41353,1.5,-33.028919381628974,-32.40345186253787,-43.00925830558306,-110.0,-49.62784512030461,-42.02017405050139,-110,-35.369754524473926,-45.28133136438232
182,-2.61654,3.41353,1.5,-33.573872814362396,-26.57272394847289,-40.82968917967968,-110.0,-37.819963993471205,-32.85674012305188,-110,-30.065478053705867,-47.69113471374568
79,6.38346,-3.58647,1.5,-35.52935753580482,-45.9372511962856,-40.508403607264945,-110.0,-38.98506206713226,-38.55688685353616,-110,-51.829630225377315,-30.963527193212123
80,7.38346,-3.58647,1.5,-40.84236450377006,-41.325169502552555,-47.22809284806221,-110.0,-46.258494211071046,-33.151267167121894,-110,-29.990239443133408,-54.400177792914185
239,6.38346,6.41353,1.5,-53.55759029691127,-31.38791146662556,-55.22936496105448,-110.0,-45.606014631800214,-40.312937763666845,-110,-43.60237273238056,-35.29302065212965
59,2.38346,-4.58647,1.5,-35.07727625344088,-50.70666396690782,-39.022287559455506,-110.0,-36.4568583836432,-32.98557031213264,-110,-40.77661868398235,-29.99903211266185
92,3.38346,-2.58647,1.5,-68.46030885293003,-51.65709729729457,-37.62417746108083,-110.0,-42.18120905006392,-31.866717927244924,-110,-38.123071655983935,-34.06459229121818
111,6.38346,-1.58647,1.5,-43.931061881488915,-56.19859526591389,-39.66727433688477,-110.0,-37.01189761079992,-39.84419036785939,-110,-35.303852252541006,-30.23732018476013
175,6.38346,2.41353,1.5,-57.69598650244324,-52.765114034185736,-41.65982948113809,-110.0,-36.38332152003966,-33.61548515305252,-110,-34.09544099568554,-49.53772128911039
189,4.38346,3.41353,1.5,-44.09470902512197,-53.02386502571025,-50.34630760096183,-110.0,-43.55364437811506,-25.563452683732812,-110,-35.48540088495847,-53.03714585519236
234,1.38346,6.41353,1.5,-29.895743005772957,-28.1191321872961,-51.0745093722072,-110.0,-40.896112847867435,-38.96979535162278,-110,-31.08606645652972,-41.92591636602067
238,5.38346,6.41353,1.5,-66.51562323003618,-38.717033269040584,-41.36681699192236,-110.0,-46.196836198039954,-33.78201731808571,-110,-42.55668746803206,-38.360295133916786
29,4.38346,-6.58647,1.5,-40.236831734985635,-56.22188489843153,-44.46594223114192,-73.30349403267502,-27.618318065217956,-36.112089260892056,-110,-40.16738712555946,-29.529133716489287
167,-1.61654,2.41353,1.5,-36.530497987248374,-36.19560550395631,-38.32509601956025,-110.0,-48.29196186729145,-40.546201449837845,-110,-33.04774459643877,-40.797311029279385
223,6.38346,5.41353,1.5,-42.76144726373517,-56.13641673749835,-51.40298063474496,-110.0,-47.86224190483803,-38.71300601570163,-110,-44.3625446773029,-45.66754681115641
167,-1.61654,2.41353,1.5,-42.436481502831,-38.55120698089561,-39.31322039022876,-110.0,-47.08165194375007,-39.01374023807896,-110,-35.86530740098134,-44.675726318720926
101,-3.61654,-1.58647,1.5,-28.03176899072885,-35.14663493603838,-37.43633855159432,-110.0,-53.2675690895959,-61.68569557770463,-110,-44.76414735698528,-43.26806919724921
119,-1.61654,-0.586466,1.5,-35.40776848447518,-33.61400551778378,-31.210883989710645,-110.0,-48.540106587075535,-47.17141799355505,-110,-34.91640326309073,-44.69825319704077
162,-6.61654,2.41353,1.5,-38.18755310024184,-27.28790684437392,-40.378764805964266,-110.0,-46.03331832747005,-43.09989264619432,-110,-30.58560587127971,-46.02664495128164
83,-5.61654,-2.58647,1.5,-33.74997230953871,-40.786292290008944,-34.90959342634833,-110.0,-44.02238268583615,-40.179110772522726,-110,-33.4418073077963,-35.2203749290117
196,-4.61654,4.41353,1.5,-29.55022558127464,-31.84054264571464,-32.7340044616504,-110.0,-43.46931288643287,-44.8994186542421,-110,-39.07042401111824,-47.07791762123174
117,-3.61654,-0.586466,1.5,-40.6092886403734,-48.71132206879197,-39.517470825264816,-110.0,-36.59434391189391,-40.03787257521176,-110,-27.70821999338997,-38.69443840721663
62,5.38346,-4.58647,1.5,-39.54311881366075,-46.25041767034563,-43.65222126193616,-110.0,-32.62307507598173,-42.66089635952836,-110,-37.02035403051194,-36.49665117245955
59,2.38346,-4.58647,1.5,-39.49902758972247,-48.42772560638416,-35.79489835567625,-110.0,-35.65110284422299,-38.39575855361732,-110,-47.10662173087167,-34.147364516559925
64,7.38346,-4.58647,1.5,-39.212473417407985,-42.17884732639173,-41.43345876811571,-94.2429779839081,-37.871451663214,-36.82251567523173,-110,-39.90990598348645,-30.182488265458957
17,-7.61654,-6.58647,1.5,-41.786440452612695,-34.586616606873584,-35.80307443636988,-97.4776755257267,-48.709065606241346,-48.219015369667254,-110,-40.518938378284446,-47.598654339931315
53,-3.61654,-4.58647,1.5,-34.932895830397435,-40.249759808147914,-30.291842760694244,-110.0,-37.01663399490855,-47.25673026603094,-110,-36.994958134944,-66.41812972927464
138,1.38346,0.413534,1.5,-37.49795474703944,-54.78886215500242,-45.49996798858892,-110.0,-35.166485615655105,-60.122581245068666,-110,-33.9454511750665,-32.0378568103966
182,-2.61654,3.41353,1.5,-35.73509534205284,-38.76116815185516,-35.58810872789008,-110.0,-40.76303635879106,-31.444977034511016,-110,-34.2567734320919,-41.29588952492424
104,-0.616541,-1.58647,1.5,-41.49685641893847,-32.63588070869669,-30.95567059188129,-110.0,-46.15070335381952,-45.56512786323043,-110,-33.3727298883233,-42.18561333862711
67,-5.61654,-3.58647,1.5,-31.69934009947602,-27.943537778275207,-35.44193472829085,-110.0,-38.44062433613223,-52.13806701255013,-110,-52.297098103702545,-57.41094660796577
60,3.38346,-4.58647,1.5,-48.10569807137329,-49.210246486869565,-38.85074417479198,-110.0,-38.80777115198182,-32.921798159925245,-110,-39.86840389586144,-30.683156229068405
32,7.38346,-6.58647,1.5,-41.529984197563394,-58.50108346658084,-41.969882785066176,-84.37168748198258,-33.400130827443206,-38.871443103381345,-110,-39.29358892372764,-28.832931816626168
61,4.38346,-4.58647,1.5,-41.67494657617782,-40.545518765432625,-36.55771051206265,-110.0,-29.61886669302293,-43.35883863660878,-110,-41.05993489625626,-33.599574137081234
190,5.38346,3.41353,1.5,-50.37096830114696,-49.320327254596414,-41.415780061166274,-110.0,-36.28121769254855,-26.846302373084665,-110,-39.0484733195015,-34.441289450258544
60,3.38346,-4.58647,1.5,-49.68996514868296,-50.834762566037945,-42.95467768594374,-110.0,-35.50954131423081,-42.62485496190017,-110,-41.209509413967496,-37.68185208416744
17,-7.61654,-6.58647,1.5,-48.1202232496025,-38.978571896605985,-29.24041954348052,-100.471642914338,-46.40443252610249,-46.14094611224746,-110,-44.35861453018228,-50.02442337107009
158,5.38346,1.41353,1.5,-53.34044529234212,-60.01824177778385,-40.45350519645563,-110.0,-34.909236021923455,-53.383666144199914,-110,-46.37549776013456,-41.40549389868247
45,4.38346,-5.58647,1.5,-48.06829485184296,-50.64463322171282,-31.582644062552323,-93.34460599955764,-30.81427576979413,-36.649607349589274,-110,-42.797848487728785,-36.56900740661427
170,1.38346,2.41353,1.5,-42.48753714398568,-47.94154379903389,-52.61798380211766,-110.0,-43.225299448934,-41.71724121208283,-110,-31.33375795163878,-50.43896526299194
57,0.383459,-4.58647,1.5,-50.28808181146282,-43.75269334803767,-56.37901611397841,-110.0,-37.41588618041814,-41.48763292812683,-110,-30.184403180968143,-47.42484647261582
84,-4.61654,-2.58647,1.5,-35.54688131246031,-41.43395084026171,-41.330347255286995,-110.0,-46.4434437816334,-42.43153527885773,-110,-42.9926017832551,-49.62844277839575
224,7.38346,5.41353,1.5,-29.78701505860416,-35.154229466021604,-45.46397652598944,-110.0,-37.32709653606083,-39.61296717473316,-110,-40.01719510083219,-46.03320507323545
88,-0.616541,-2.58647,1.5,-43.95603745380053,-35.562092219090765,-31.303113526712135,-110.0,-65.15440512931747,-43.8080560054371,-110,-29.608932524297256,-40.765834765612674
103,-1.61654,-1.58647,1.5,-26.53659141496672,-48.01901638507445,-35.40325708496984,-110.0,-49.81298861767194,-45.60461954818501,-110,-37.05258499508212,-60.84930496614686
202,1.38346,4.41353,1.5,-60.32667807514076,-33.190255529313326,-52.550727036196385,-110.0,-42.75899314615305,-33.60093212610518,-110,-35.836240316260266,-57.67079384926421
64,7.38346,-4.58647,1.5,-43.55939353392134,-43.25238007359361,-40.00982508693869,-99.66951070455454,-43.81420028892076,-36.84440734302943,-110,-44.01823646572624,-28.39843311796187
95,6.38346,-2.58647,1.5,-48.338457229506034,-56.76905910094422,-42.38551968027127,-110.0,-26.690399100264457,-49.708054780036775,-110,-38.99768641892904,-33.52833832650887
204,3.38346,4.41353,1.5,-48.4691660760265,-32.89034703614918,-51.876111120599525,-110.0,-46.87490869165532,-41.10944908979701,-110,-42.2591149535794,-34.35592991264751
231,-1.61654,6.41353,1.5,-30.13034955305099,-27.274720874687777,-33.35592412337268,-110.0,-47.637981901420375,-49.72324025696128,-110,-46.39804887922235,-57.10892067616904
171,2.38346,2.41353,1.5,-36.51360424355375,-57.20121954368402,-42.30032482355129,-110.0,-56.354263185622806,-39.320011277490664,-110,-29.596211604433027,-42.17412265600392
130,-6.61654,0.413534,1.5,-30.868758568961987,-54.49946234042277,-41.716175206815954,-110.0,-36.93681325911847,-36.0081228119868,-110,-48.30054333674114,-52.72823526605093
66,-6.61654,-3.58647,1.5,-47.47256712300016,-43.59503294375628,-37.70791486891751,-110.0,-44.857388682323325,-49.90897749640767,-110,-44.182108902660495,-62.21223132944603
41,0.383459,-5.58647,1.5,-51.67775372386131,-58.52014325350221,-59.98519282601012,-110.0,-30.12397690707192,-42.62524306137244,-110,-38.68534654870894,-50.125761076283595
49,-7.61654,-4.58647,1.5,-43.24887490003807,-35.22779514640665,-38.83850222345225,-110.0,-44.05565434409372,-55.773097190475134,-110,-39.77854681081954,-44.730967574567934
184,-0.616541,3.41353,1.5,-45.12815314199386,-36.64591430187255,-31.344773289360496,-110.0,-41.57986388828477,-36.82234104836071,-110,-34.788579064730754,-37.38919001012562
160,7.38346,1.41353,1.5,-49.7039176848422,-54.472321954345155,-50.73018028647456,-110.0,-42.71375416507987,-23.10716660440915,-110,-43.54666504360811,-49.80478903363094
75,2.38346,-3.58647,1.5,-52.41059345013216,-44.023231028423496,-45.757574818007726,-110.0,-35.94083915207575,-43.539676360269894,-110,-37.12386190202236,-42.37500579402956
196,-4.61654,4.41353,1.5,-35.322967443619795,-34.344543865095375,-36.03464468045908,-110.0,-42.08849473533134,-50.26441582116936,-110,-37.67504280694628,-46.56908477846493
223,6.38346,5.41353,1.5,-42.41319903850443,-47.77901485027027,-58.34833354500601,-110.0,-47.790051434866555,-40.0891028637488,-110,-39.53620704558666,-48.43155062769074
113,-7.61654,-0.586466,1.5,-37.667703188125536,-49.53720972749216,-40.95603803618295,-110.0,-47.609047596591715,-33.53897934053226,-110,-48.73549595749557,-42.17858403180221
178,-6.61654,3.41353,1.5,-30.738913674151704,-32.75457326851719,-38.89640446108992,-110.0,-96.6245934963688,-40.32265055165079,-110,-44.22409600652227,-47.57200177318833
163,-5.61654,2.41353,1.5,-30.528971593118495,-34.072097168930085,-46.96914841125938,-110.0,-47.096561996946264,-59.982903744979765,-110,-35.35916783844115,-43.5452509813752
155,2.38346,1.41353,1.5,-40.31953028653537,-61.78213150140742,-42.04612754075945,-110.0,-43.51690043518856,-29.64259862597016,-110,-30.656271939726764,-42.58228335561819
9,0.383459,-7.58647,1.5,-61.8211784651595,-45.54878950551299,-27.691351980283446,-110.0,-30.190256669357822,-30.904014263726776,-110,-38.1990774703556,-33.48597612807685
69,-3.61654,-3.58647,1.5,-41.14432160383066,-42.545802185011475,-27.398965838350456,-110.0,-35.08693249555852,-47.566595451349365,-110,-42.30817472128857,-45.62759956325576
115,-5.61654,-0.586466,1.5,-34.00839791037559,-38.15590582715798,-47.35898017345872,-110.0,-44.024191298206006,-34.68751998063175,-110,-34.9136782395376,-43.25418284342764
140,3.38346,0.413534,1.5,-30.691271681815444,-52.89415225551039,-49.063692360961426,-110.0,-45.22518174128753,-48.85790043752658,-110,-35.520969507796444,-55.21666501361533
102,-2.61654,-1.58647,1.5,-39.34013134565653,-37.44167049380822,-39.88260121465927,-110.0,-48.81481997482694,-41.38525872206739,-110,-35.855250653269856,-44.439592564621734
11,2.38346,-7.58647,1.5,-45.469203105022125,-57.54805321656636,-30.837094682630905,-79.19033574797405,-24.18171191622792,-36.91071901357809,-110,-38.49789559511472,-39.49439003227877
212,-4.61654,5.41353,1.5,-30.70024638933488,-38.36116639580049,-46.69619946694372,-110.0,-47.79742567004275,-42.593547323962234,-110,-36.48108021941168,-57.78930723617975
174,5.38346,2.41353,1.5,-36.28486405684855,-58.700621906495904,-44.28952773798863,-110.0,-38.03071139962088,-29.587300862899387,-110,-38.24435791652864,-49.127416015126954
35,-5.61654,-5.58647,1.5,-35.90924458584519,-46.59830815070798,-37.50678426822366,-110.0,-32.576389620244285,-43.61284654399393,-110,-37.51499971584811,-44.793156898263874
161,-7.61654,2.41353,1.5,-29.266020475279543,-47.23322504659176,-45.475420958604595,-110.0,-38.939569712663825,-39.75168942921019,-110,-34.093221123005755,-48.207538901935344
105,0.383459,-1.58647,1.5,-49.731131769979086,-50.72906538404277,-46.27426076551345,-110.0,-32.1182701929313,-43.30542283344189,-110,-35.76035686694337,-41.00503079893341
144,7.38346,0.413534,1.5,-43.302088695630374,-62.66617295228155,-37.155070706352646,-110.0,-34.46850932625727,-28.66824953492881,-110,-41.42308710256657,-37.28953198639847
56,-0.616541,-4.58647,1.5,-50.001304485230435,-39.09489180809656,-27.33751967639136,-110.0,-51.815694856559325,-46.149562205961765,-110,-40.5853605637402,-36.93443713286216
142,5.38346,0.413534,1.5,-39.31344937197436,-38.95183755716945,-47.297461935565394,-110.0,-51.0055317076148,-25.774157526039204,-110,-40.12416690495811,-33.48724185566208
148,-4.61654,1.41353,1.5,-34.80371455112786,-36.745127917603384,-44.50193847275791,-110.0,-56.749627963022,-38.23434810303564,-110,-34.987887724807344,-44.1887638681785
68,-4.61654,-3.58647,1.5,-30.32828220466986,-27.724007352630537,-34.67235461913449,-110.0,-41.919010116156066,-51.956754936873295,-110,-37.40904546409997,-59.15453854331112
93,4.38346,-2.58647,1.5,-46.9569264400249,-51.989287555121685,-37.778768679552925,-110.0,-39.929100781959754,-36.44066795785454,-110,-33.9900467297655,-52.11359985323881
152,-0.616541,1.41353,1.5,-42.98630467764722,-38.56856073511313,-30.125564630006373,-110.0,-40.88753615402455,-47.21227701604671,-110,-27.010657674318857,-49.63787721852945
